,visibility,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,weather.id,weather.main,weather.description,city_name,sys.type,sys.id,rain.1h
7598,10000.0,124.0055,11.0517,25.9,26.84,25.9,25.9,1012.0,88.0,1012.0,1011.0,3.84,50.0,5.87,100.0,804.0,Clouds,overcast clouds,Bogo,1.4955972752948994,1015018.9393586975,2.3390538143110584
7599,10000.0,125.4319,11.6081,26.4,26.4,26.4,26.4,1012.0,88.0,1012.0,1011.0,4.09,17.0,6.73,100.0,500.0,Rain,light rain,Borongan,1.4955972752948994,1015018.9393586975,1.0
7600,10000.0,125.5436,8.9492,23.9,24.83,23.9,23.9,1012.0,95.0,1012.0,1011.0,1.92,304.0,4.26,100.0,804.0,Clouds,overcast clouds,Butuan,1.4955972752948994,1015018.9393586975,2.3390538143110584
7601,10000.0,125.5344,9.1236,24.18,25.06,24.18,24.18,1012.0,92.0,1012.0,1011.0,1.55,330.0,3.13,100.0,804.0,Clouds,overcast clouds,Cabadbaran,1.4955972752948994,1015018.9393586975,2.3390538143110584
7602,10000.0,120.9667,15.4833,24.18,24.79,24.18,24.18,1014.0,82.0,1014.0,1010.0,2.15,61.0,2.69,81.0,803.0,Clouds,broken clouds,Cabanatuan City,1.4955972752948994,1015018.9393586975,2.3390538143110584
7603,10000.0,121.1262,14.2726,27.56,30.65,27.21,28.36,1014.0,77.0,1014.0,1012.0,3.05,99.0,3.74,100.0,804.0,Clouds,overcast clouds,Cabuyao,2.0,2084056.0,2.3390538143110584
7604,8329.0,123.2856,10.9506,26.37,26.37,26.37,26.37,1013.0,88.0,1013.0,1013.0,5.26,62.0,7.81,100.0,804.0,Clouds,overcast clouds,Cadiz,1.4955972752948994,1015018.9393586975,2.3390538143110584
7605,10000.0,124.6472,8.4822,24.74,25.65,24.74,24.74,1012.0,91.0,1012.0,1011.0,0.84,215.0,1.23,100.0,804.0,Clouds,overcast clouds,Cagayan de Oro,1.4955972752948994,1015018.9393586975,2.3390538143110584
7606,10000.0,120.8133,13.9324,24.98,25.65,24.98,24.98,1014.0,81.0,1014.0,1011.0,4.41,76.0,10.42,83.0,803.0,Clouds,broken clouds,Calaca,1.4955972752948994,1015018.9393586975,2.3390538143110584
7607,10000.0,121.1653,14.2117,27.59,31.36,27.21,27.97,1014.0,82.0,1014.0,1013.0,4.52,78.0,9.57,100.0,804.0,Clouds,overcast clouds,Calamba,2.0,2084056.0,2.3390538143110584
7608,10000.0,121.1803,13.4117,26.17,26.17,26.17,26.17,1014.0,84.0,1014.0,1013.0,5.82,61.0,9.65,100.0,804.0,Clouds,overcast clouds,Calapan,2.0,2011004.0,2.3390538143110584
7609,10000.0,124.6,12.0667,25.53,26.49,25.53,25.53,1012.0,90.0,1012.0,1012.0,2.73,41.0,8.06,100.0,804.0,Clouds,overcast clouds,Calbayog City,1.4955972752948994,1015018.9393586975,2.3390538143110584
7610,10000.0,120.9667,14.65,28.17,31.29,27.27,28.43,1015.0,72.0,1011.5388596412956,1003.3290800392612,2.24,339.0,5.81,20.0,801.0,Clouds,few clouds,Caloocan City,2.0,2008256.0,2.3390538143110584
7611,10000.0,120.4517,17.1947,25.03,25.57,25.03,25.03,1014.0,76.0,1014.0,1013.0,2.5,67.0,2.58,11.0,801.0,Clouds,few clouds,Candon,1.4955972752948994,1015018.9393586975,2.3390538143110584
7612,10000.0,123.1964,10.3864,21.65,22.25,21.65,21.65,1013.0,91.0,1013.0,951.0,2.87,36.0,6.73,100.0,804.0,Clouds,overcast clouds,Canlaon,1.4955972752948994,1015018.9393586975,2.3390538143110584
7613,10000.0,123.6402,10.1061,26.98,30.17,26.98,26.98,1012.0,85.0,1012.0,1011.0,3.06,55.0,3.86,100.0,501.0,Rain,moderate rain,Carcar,1.0,8187.0,1.89
7614,10000.0,121.0576,14.3132,27.5,30.52,27.14,28.3,1015.0,77.0,1011.5388596412956,1003.3290800392612,1.79,96.0,2.24,99.0,804.0,Clouds,overcast clouds,Carmona,2.0,2084056.0,2.3390538143110584
7615,10000.0,124.8861,11.7753,25.29,26.22,25.29,25.29,1012.0,90.0,1012.0,1007.0,1.85,26.0,3.29,100.0,804.0,Clouds,overcast clouds,Catbalogan,1.4955972752948994,1015018.9393586975,2.3390538143110584
7616,10000.0,121.7725,16.9347,22.73,23.33,22.73,22.73,1017.0,87.0,1017.0,1010.0,1.81,353.0,3.11,98.0,804.0,Clouds,overcast clouds,Cauayan,1.4955972752948994,1015018.9393586975,2.3390538143110584
7617,10000.0,120.9169,14.4825,27.69,30.56,27.29,28.45,1014.0,74.0,1011.5388596412956,1003.3290800392612,1.03,0.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Cavite City,1.0,8160.0,2.3390538143110584
7618,10000.0,123.8907,10.3167,26.81,30.57,26.43,26.81,1012.0,94.0,1011.5388596412956,1003.3290800392612,2.06,360.0,4.517028376466673,100.0,500.0,Rain,light rain,Cebu City,1.0,8187.0,0.75
7619,10000.0,121.1,14.6333,28.03,31.0,27.23,28.38,1014.0,72.0,1011.5388596412956,1003.3290800392612,1.03,0.0,4.517028376466673,20.0,801.0,Clouds,few clouds,City of Marikina,2.0,2008256.0,2.3390538143110584
7620,10000.0,123.5833,12.3333,25.76,26.66,25.76,25.76,1013.0,87.0,1013.0,1009.0,3.55,36.0,7.16,100.0,804.0,Clouds,overcast clouds,City of Masbate,1.4955972752948994,1015018.9393586975,2.3390538143110584
7621,10000.0,122.65,11.15,24.23,25.19,24.23,24.23,1013.0,95.0,1013.0,1007.0,1.86,5.0,3.77,89.0,501.0,Rain,moderate rain,City of Passi,2.0,2073369.0,1.15
7622,10000.0,123.9833,12.9833,26.39,26.39,26.39,26.39,1013.0,83.0,1013.0,1007.0,4.54,33.0,8.35,100.0,804.0,Clouds,overcast clouds,City of Sorsogon,1.4955972752948994,1015018.9393586975,2.3390538143110584
7623,10000.0,124.2464,7.2236,25.52,26.43,25.52,25.52,1011.0,88.0,1011.0,1010.0,0.57,104.0,0.85,100.0,804.0,Clouds,overcast clouds,Cotabato,1.4955972752948994,1015018.9393586975,2.3390538143110584
7624,10000.0,121.5047,17.7061,22.44,23.12,22.44,22.44,1017.0,91.0,1017.0,1012.0,2.46,314.0,3.52,21.0,801.0,Clouds,few clouds,Dagupan,1.4955972752948994,1015018.9393586975,2.3390538143110584
7625,10000.0,124.0272,10.5208,26.65,26.65,26.65,27.03,1012.0,94.0,1012.0,1012.0,2.68,11.0,3.13,100.0,804.0,Clouds,overcast clouds,Danao,2.0,2089763.0,2.3390538143110584
7626,10000.0,123.9469,10.2706,27.03,31.26,26.65,27.03,1012.0,94.0,1011.5388596412956,1003.3290800392612,2.06,360.0,4.517028376466673,100.0,500.0,Rain,light rain,Dapitan,1.0,8187.0,0.85
7627,10000.0,120.9367,14.3294,27.13,29.83,26.77,27.93,1014.0,78.0,1014.0,1004.0,3.89,91.0,7.54,90.0,804.0,Clouds,overcast clouds,Dasmariñas,2.0,2084056.0,2.3390538143110584
7628,10000.0,125.6128,7.0731,27.05,30.77,27.05,27.05,1011.0,89.0,1011.5388596412956,1003.3290800392612,1.03,0.0,4.517028376466673,75.0,803.0,Clouds,broken clouds,Davao,1.0,8154.0,2.3390538143110584
7629,10000.0,125.3572,6.7497,26.05,26.05,26.05,26.05,1011.0,85.0,1011.0,1009.0,1.71,347.0,1.64,100.0,804.0,Clouds,overcast clouds,Digos,1.4955972752948994,1015018.9393586975,2.3390538143110584
7630,10000.0,123.3414,8.5894,25.32,26.21,25.32,25.32,1012.0,88.0,1012.0,1011.0,3.77,92.0,5.74,100.0,804.0,Clouds,overcast clouds,Dipolog,1.4955972752948994,1015018.9393586975,2.3390538143110584
7631,10000.0,123.3081,9.3103,28.99,33.47,28.99,28.99,1011.0,74.0,1011.5388596412956,1003.3290800392612,2.06,20.0,4.517028376466673,100.0,804.0,Clouds,overcast clouds,Dumaguete,1.0,8185.0,2.3390538143110584
7632,10000.0,124.5225,8.5631,25.34,26.2,25.34,25.34,1012.0,87.0,1012.0,1011.0,0.66,27.0,2.43,100.0,804.0,Clouds,overcast clouds,El Salvador,1.4955972752948994,1015018.9393586975,2.3390538143110584
7633,10000.0,123.4992,10.8403,26.25,26.25,26.25,26.25,1012.0,85.0,1012.0,1009.0,4.2,33.0,6.33,100.0,804.0,Clouds,overcast clouds,Escalante,1.4955972752948994,1015018.9393586975,2.3390538143110584
7634,10000.0,120.9464,15.3072,27.74,31.05,27.74,27.74,1014.0,77.0,1014.0,1011.0,2.98,70.0,5.25,68.0,803.0,Clouds,broken clouds,Gapan,1.0,8152.0,2.3390538143110584
7635,10000.0,125.1717,6.1128,25.9,26.77,25.9,25.9,1012.0,85.0,1012.0,1010.0,0.47,24.0,0.94,98.0,804.0,Clouds,overcast clouds,General Santos,1.4955972752948994,1015018.9393586975,2.3390538143110584
7636,10000.0,120.8817,14.3869,27.54,30.61,27.18,28.34,1014.0,77.0,1014.0,1012.0,3.9,86.0,6.77,79.0,803.0,Clouds,broken clouds,General Trias,2.0,2084056.0,2.3390538143110584
7637,10000.0,125.1167,8.8333,24.51,25.44,24.51,24.51,1013.0,93.0,1013.0,1013.0,0.24,29.0,2.4,100.0,804.0,Clouds,overcast clouds,Gingoog City,1.4955972752948994,1015018.9393586975,2.3390538143110584
7638,10000.0,122.8706,10.0989,25.7,26.6,25.7,25.7,1012.0,87.0,1012.0,1012.0,2.54,93.0,4.24,100.0,502.0,Rain,heavy intensity rain,Himamaylan,1.4955972752948994,1015018.9393586975,7.49
7639,10000.0,121.8892,17.1485,22.37,22.96,22.37,22.37,1017.0,88.0,1017.0,1012.0,1.45,25.0,2.27,100.0,804.0,Clouds,overcast clouds,Ilagan,1.4955972752948994,1015018.9393586975,2.3390538143110584
7640,10000.0,124.4,8.25,22.38,23.15,22.38,22.38,1013.0,95.0,1013.0,979.0,0.96,177.0,0.88,100.0,804.0,Clouds,overcast clouds,Iligan City,1.4955972752948994,1015018.9393586975,2.3390538143110584
7641,10000.0,122.55,10.75,25.14,26.09,25.14,25.14,1012.0,91.0,1012.0,1011.0,5.42,30.0,11.52,61.0,500.0,Rain,light rain,Iloilo City,1.4955972752948994,1015018.9393586975,0.53
7642,10000.0,120.9367,14.4297,27.61,30.52,27.25,28.4,1014.0,75.0,1011.5388596412956,1003.3290800392612,1.03,0.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Imus,2.0,2037715.0,2.3390538143110584
7643,10000.0,123.4167,13.4167,24.74,25.65,24.74,24.74,1013.0,91.0,1013.0,1011.0,1.95,44.0,3.92,99.0,804.0,Clouds,overcast clouds,Iriga City,1.4955972752948994,1015018.9393586975,2.3390538143110584
7644,10000.0,122.9888,10.2048,24.74,25.62,24.74,24.74,1012.0,90.0,1012.0,1009.0,3.32,93.0,5.44,100.0,502.0,Rain,heavy intensity rain,Isabela,1.4955972752948994,1015018.9393586975,4.42
7645,10000.0,122.8122,9.9889,25.78,26.66,25.78,25.78,1012.0,86.0,1012.0,1011.0,1.77,109.0,3.15,100.0,501.0,Rain,moderate rain,Kabankalan,1.4955972752948994,1015018.9393586975,1.63
7646,10000.0,125.0894,7.0083,23.69,24.54,23.69,23.69,1012.0,93.0,1012.0,981.0,0.65,118.0,0.85,100.0,804.0,Clouds,overcast clouds,Kidapawan,1.4955972752948994,1015018.9393586975,2.3390538143110584
7647,10000.0,124.8469,6.5031,24.39,25.31,24.39,24.39,1012.0,93.0,1012.0,1006.0,0.6,169.0,0.7,100.0,804.0,Clouds,overcast clouds,Koronadal,1.4955972752948994,1015018.9393586975,2.3390538143110584
7648,10000.0,122.9208,10.4233,25.46,26.31,25.46,25.46,1012.0,86.0,1012.0,1009.0,3.7,62.0,5.48,100.0,500.0,Rain,light rain,La Carlota,1.4955972752948994,1015018.9393586975,0.42
7649,10000.0,125.7022,6.0872,27.96,31.41,27.96,27.96,1011.0,76.0,1011.0,1010.0,2.38,342.0,2.18,100.0,804.0,Clouds,overcast clouds,Lamitan,1.4955972752948994,1015018.9393586975,2.3390538143110584
7650,10000.0,120.5936,18.1989,26.95,28.69,26.95,26.95,1015.0,69.0,1015.0,1014.0,6.17,10.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Laoag,1.0,8159.0,2.3390538143110584
7651,10000.0,123.9494,10.3103,27.02,31.23,26.64,27.02,1012.0,94.0,1011.5388596412956,1003.3290800392612,2.06,360.0,4.517028376466673,100.0,500.0,Rain,light rain,Lapu-Lapu City,1.0,8187.0,0.45
7652,10000.0,120.9828,14.4506,27.56,30.41,27.21,28.36,1015.0,75.0,1011.5388596412956,1003.3290800392612,1.79,96.0,2.24,20.0,801.0,Clouds,few clouds,Las Piñas,2.0,2005706.0,2.3390538143110584
7653,10000.0,123.7333,13.1333,26.32,26.32,26.32,26.32,1013.0,80.0,1013.0,1010.0,4.49,25.0,8.87,100.0,804.0,Clouds,overcast clouds,Legazpi City,1.4955972752948994,1015018.9393586975,2.3390538143110584
7654,10000.0,123.5325,13.2403,24.54,25.4,24.54,24.54,1013.0,90.0,1013.0,1008.0,1.51,23.0,2.47,100.0,804.0,Clouds,overcast clouds,Ligao,1.4955972752948994,1015018.9393586975,2.3390538143110584
7655,10000.0,121.1667,13.95,24.14,24.93,24.14,24.14,1014.0,89.0,1014.0,977.0,2.37,53.0,7.02,100.0,804.0,Clouds,overcast clouds,Lipa City,2.0,2011004.0,2.3390538143110584
7656,10000.0,122.5967,10.8794,24.84,25.78,24.84,24.84,1013.0,92.0,1013.0,1010.0,4.28,24.0,8.77,85.0,501.0,Rain,moderate rain,Lucena,1.4955972752948994,1015018.9393586975,2.0
7657,10000.0,122.4347,10.8925,23.95,24.86,23.95,23.95,1013.0,94.0,1013.0,1003.0,3.28,19.0,8.0,84.0,500.0,Rain,light rain,Maasin,1.4955972752948994,1015018.9393586975,0.97
7658,10000.0,120.5736,15.2216,27.21,29.6,27.21,27.21,1015.0,74.0,1015.0,1002.0,3.09,250.0,4.517028376466673,75.0,803.0,Clouds,broken clouds,Mabalacat City,1.0,8152.0,2.3390538143110584
7659,10000.0,121.0327,14.5503,27.77,30.6,27.15,28.3,1015.0,73.0,1011.5388596412956,1003.3290800392612,1.34,97.0,1.34,20.0,801.0,Clouds,few clouds,Makati City,1.0,8160.0,2.3390538143110584
7660,10000.0,119.9379,15.6361,25.86,26.54,25.86,25.86,1014.0,78.0,1014.0,1013.0,2.58,61.0,3.89,100.0,804.0,Clouds,overcast clouds,Malabon,1.4955972752948994,1015018.9393586975,2.3390538143110584
7661,10000.0,125.0833,8.15,19.83,20.38,19.83,19.83,1014.0,96.0,1014.0,922.0,0.88,322.0,2.21,100.0,804.0,Clouds,overcast clouds,Malaybalay,1.4955972752948994,1015018.9393586975,2.3390538143110584
7662,10000.0,120.8117,14.8419,28.39,31.29,27.29,28.41,1014.0,69.0,1014.0,1013.0,5.83,67.0,10.91,71.0,803.0,Clouds,broken clouds,Malolos,2.0,2008256.0,2.3390538143110584
7663,10000.0,121.0409,14.5832,27.76,30.71,27.16,28.31,1015.0,74.0,1011.5388596412956,1003.3290800392612,1.34,83.0,1.34,20.0,801.0,Clouds,few clouds,Mandaluyong City,1.0,8160.0,2.3390538143110584
7664,10000.0,123.9333,10.3333,26.98,30.58,26.61,26.98,1013.0,89.0,1011.5388596412956,1003.3290800392612,2.57,340.0,4.517028376466673,100.0,500.0,Rain,light rain,Mandaue City,1.0,8187.0,0.54
7665,10000.0,120.9822,14.6042,28.0,31.07,27.25,28.4,1015.0,73.0,1011.5388596412956,1003.3290800392612,2.24,339.0,5.81,20.0,801.0,Clouds,few clouds,Manila,2.0,2008256.0,2.3390538143110584
7666,9780.0,124.2928,7.9986,20.69,21.35,20.69,20.69,1014.0,97.0,1014.0,933.0,1.13,7.0,1.58,100.0,804.0,Clouds,overcast clouds,Marawi,1.4955972752948994,1015018.9393586975,2.3390538143110584
7667,10000.0,125.4708,9.7339,23.75,24.61,23.75,23.75,1012.0,93.0,1012.0,1003.0,0.97,120.0,1.36,100.0,804.0,Clouds,overcast clouds,Mati,1.4955972752948994,1015018.9393586975,2.3390538143110584
7668,10000.0,120.9608,14.7369,28.19,31.48,27.27,28.42,1015.0,73.0,1011.5388596412956,1003.3290800392612,2.24,339.0,5.81,92.0,804.0,Clouds,overcast clouds,Meycauayan,2.0,2008256.0,2.3390538143110584
7669,10000.0,120.9031,15.7161,23.85,24.38,23.85,23.85,1014.0,80.0,1014.0,1006.0,2.23,54.0,3.15,97.0,804.0,Clouds,overcast clouds,Muñoz,1.4955972752948994,1015018.9393586975,2.3390538143110584
7670,10000.0,123.1814,13.6192,25.22,26.1,25.22,25.22,1013.0,88.0,1013.0,1012.0,3.77,46.0,7.09,100.0,804.0,Clouds,overcast clouds,Naga,1.4955972752948994,1015018.9393586975,2.3390538143110584
7671,10000.0,120.95,14.6667,28.18,31.45,27.27,28.43,1015.0,73.0,1011.5388596412956,1003.3290800392612,2.24,339.0,5.81,20.0,801.0,Clouds,few clouds,Navotas,2.0,2008256.0,2.3390538143110584
7672,10000.0,120.2828,14.8292,25.03,25.63,25.03,26.84,1014.0,78.0,1011.5388596412956,1003.3290800392612,2.57,100.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Olongapo,1.0,8151.0,2.3390538143110584
7673,10000.0,124.6075,11.0064,25.29,26.25,25.29,25.29,1012.0,91.0,1012.0,1011.0,1.56,31.0,2.69,100.0,804.0,Clouds,overcast clouds,Ormoc,1.4955972752948994,1015018.9393586975,2.3390538143110584
7674,10000.0,123.8044,8.4858,25.01,25.94,25.01,25.01,1012.0,91.0,1012.0,1012.0,1.18,86.0,2.3,100.0,804.0,Clouds,overcast clouds,Oroquieta,1.4955972752948994,1015018.9393586975,2.3390538143110584
7675,10000.0,123.8333,8.15,24.53,25.47,24.53,24.53,1013.0,93.0,1013.0,1012.0,1.94,17.0,5.09,100.0,500.0,Rain,light rain,Ozamiz City,1.4955972752948994,1015018.9393586975,0.18
7676,10000.0,123.437,7.8257,25.0,25.91,25.0,25.0,1011.0,90.0,1011.0,1008.0,2.24,17.0,3.39,100.0,804.0,Clouds,overcast clouds,Pagadian,1.4955972752948994,1015018.9393586975,2.3390538143110584
7677,10000.0,121.0833,15.55,23.88,24.57,23.88,23.88,1014.0,86.0,1014.0,1009.0,2.21,61.0,2.8,90.0,804.0,Clouds,overcast clouds,Palayan City,1.4955972752948994,1015018.9393586975,2.3390538143110584
7678,10000.0,125.6842,7.3081,27.06,30.69,27.06,27.06,1012.0,88.0,1012.0,1011.0,3.47,347.0,5.85,100.0,804.0,Clouds,overcast clouds,Panabo,1.0,8154.0,2.3390538143110584
7679,10000.0,121.0175,14.4816,27.7,30.58,27.18,28.34,1015.0,74.0,1011.5388596412956,1003.3290800392612,1.34,97.0,1.34,20.0,801.0,Clouds,few clouds,Paranaque City,2.0,2005706.0,2.3390538143110584
7680,10000.0,121.065,14.587,27.68,30.54,27.09,28.25,1014.0,74.0,1011.5388596412956,1003.3290800392612,1.03,0.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Pasig,1.0,8160.0,2.3390538143110584
7681,10000.0,118.7333,9.7333,28.04,32.68,28.04,28.04,1012.0,83.0,1011.5388596412956,1003.3290800392612,4.12,30.0,4.517028376466673,75.0,803.0,Clouds,broken clouds,Puerto Princesa City,1.0,8186.0,2.3390538143110584
7682,10000.0,121.0333,14.6333,27.88,30.69,27.08,28.23,1015.0,72.0,1011.5388596412956,1003.3290800392612,2.24,339.0,5.81,20.0,801.0,Clouds,few clouds,Quezon City,2.0,2008256.0,2.3390538143110584
7683,10000.0,121.6201,17.1189,22.94,23.51,22.94,22.94,1017.0,85.0,1017.0,1010.0,1.83,341.0,3.02,100.0,804.0,Clouds,overcast clouds,Roxas,1.4955972752948994,1015018.9393586975,2.3390538143110584
7684,9125.0,123.4242,10.9447,26.91,30.0,26.91,26.91,1013.0,85.0,1013.0,1012.0,5.91,50.0,8.07,100.0,804.0,Clouds,overcast clouds,Sagay,1.4955972752948994,1015018.9393586975,2.3390538143110584
7685,10000.0,120.5431,14.7678,25.07,25.49,25.05,28.41,1014.0,71.0,1014.0,1013.0,5.36,63.0,9.78,84.0,803.0,Clouds,broken clouds,Samal,1.0,8151.0,2.3390538143110584
7686,10000.0,120.8931,15.5448,24.18,24.79,24.18,24.18,1014.0,82.0,1014.0,1010.0,1.78,67.0,2.35,85.0,804.0,Clouds,overcast clouds,San Carlos,1.4955972752948994,1015018.9393586975,2.3390538143110584
7687,10000.0,120.3166,16.6159,27.97,30.48,27.97,27.97,1014.0,69.0,1014.0,1013.0,1.51,76.0,1.48,100.0,804.0,Clouds,overcast clouds,San Fernando,1.4955972752948994,1015018.9393586975,2.3390538143110584
7688,10000.0,121.8712,17.8927,22.86,23.6,22.86,22.86,1017.0,92.0,1017.0,1014.0,1.12,47.0,2.16,73.0,803.0,Clouds,broken clouds,San Jose,1.4955972752948994,1015018.9393586975,2.3390538143110584
7689,10000.0,121.0453,14.8139,27.87,30.8,26.97,28.12,1014.0,73.0,1014.0,1008.0,3.86,71.0,8.64,100.0,804.0,Clouds,overcast clouds,San Jose del Monte,2.0,2008256.0,2.3390538143110584
7690,10000.0,120.4583,17.7422,26.92,29.3,26.92,26.92,1015.0,77.0,1015.0,1012.0,3.47,54.0,3.64,7.0,800.0,Clear,clear sky,San Juan,1.0,8159.0,2.3390538143110584
7691,10000.0,120.6197,14.9696,26.87,28.72,25.06,26.87,1014.0,71.0,1014.0,1014.0,3.77,69.0,9.13,90.0,804.0,Clouds,overcast clouds,San Pablo,1.0,8152.0,2.3390538143110584
7692,10000.0,121.8833,17.2,22.41,23.03,22.41,22.41,1017.0,89.0,1017.0,1013.0,1.56,24.0,2.32,100.0,804.0,Clouds,overcast clouds,San Pedro,1.4955972752948994,1015018.9393586975,2.3390538143110584
7693,10000.0,120.9378,15.4238,26.71,29.11,26.71,26.71,1014.0,80.0,1014.0,1011.0,2.3,67.0,3.42,77.0,803.0,Clouds,broken clouds,Santa Rosa,1.0,8152.0,2.3390538143110584
7694,10000.0,120.4449,17.2939,24.71,25.19,24.71,24.71,1014.0,75.0,1014.0,1013.0,3.02,62.0,3.42,7.0,800.0,Clear,clear sky,Santiago,1.4955972752948994,1015018.9393586975,2.3390538143110584
7695,10000.0,121.7645,17.3997,22.35,22.96,22.35,22.35,1017.0,89.0,1017.0,1013.0,2.03,346.0,3.06,90.0,804.0,Clouds,overcast clouds,Santo Tomas,1.4955972752948994,1015018.9393586975,2.3390538143110584
7696,10000.0,122.9667,10.8,26.19,26.19,26.19,26.19,1012.0,86.0,1012.0,1012.0,5.35,55.0,8.76,99.0,500.0,Rain,light rain,Silay City,1.4955972752948994,1015018.9393586975,1.0
7697,10000.0,122.4042,9.7519,26.58,26.58,26.58,26.58,1012.0,85.0,1012.0,1011.0,4.33,47.0,4.71,100.0,804.0,Clouds,overcast clouds,Sipalay,1.4955972752948994,1015018.9393586975,2.3390538143110584
7698,10000.0,125.5,9.75,23.73,24.61,23.73,23.73,1012.0,94.0,1012.0,1005.0,0.93,143.0,1.04,100.0,804.0,Clouds,overcast clouds,Surigao City,1.4955972752948994,1015018.9393586975,2.3390538143110584
7699,10000.0,123.7336,13.3586,27.18,30.04,27.18,27.18,1013.0,79.0,1013.0,1013.0,6.02,24.0,8.43,100.0,804.0,Clouds,overcast clouds,Tabaco,1.4955972752948994,1015018.9393586975,2.3390538143110584
7700,10000.0,121.4443,17.4189,21.9,22.44,21.9,21.9,1018.0,88.0,1018.0,996.0,2.21,316.0,3.72,64.0,803.0,Clouds,broken clouds,Tabuk,1.4955972752948994,1015018.9393586975,2.3390538143110584
7701,4721.0,125.0,11.25,24.85,25.82,24.85,24.85,1012.0,93.0,1012.0,1012.0,1.8,326.0,2.14,100.0,500.0,Rain,light rain,Tacloban City,1.4955972752948994,1015018.9393586975,0.13
7702,10000.0,124.6764,6.6925,24.36,25.25,24.36,24.36,1011.0,92.0,1011.0,1006.0,0.49,201.0,0.7,100.0,804.0,Clouds,overcast clouds,Tacurong,1.4955972752948994,1015018.9393586975,2.3390538143110584
7703,10000.0,120.9337,14.1059,23.51,24.11,23.12,23.87,1014.0,84.0,1014.0,941.0,3.64,78.0,10.49,92.0,804.0,Clouds,overcast clouds,Tagaytay City,2.0,2084056.0,2.3390538143110584
7704,10000.0,121.0792,14.5243,27.68,30.66,27.28,28.44,1015.0,75.0,1011.5388596412956,1003.3290800392612,1.34,83.0,1.34,20.0,801.0,Clouds,few clouds,Taguig,2.0,2083945.0,2.3390538143110584
7705,10000.0,122.9226,14.1343,26.11,26.11,26.11,26.11,1014.0,86.0,1014.0,1013.0,6.64,39.0,10.1,100.0,804.0,Clouds,overcast clouds,Talisay,1.4955972752948994,1015018.9393586975,2.3390538143110584
7706,10000.0,121.1498,14.0863,26.71,29.59,26.32,27.08,1014.0,86.0,1014.0,997.0,3.18,66.0,8.62,100.0,804.0,Clouds,overcast clouds,Tanauan,2.0,2084056.0,2.3390538143110584
7707,10000.0,126.1986,9.0783,24.87,25.74,24.87,24.87,1012.0,89.0,1012.0,1011.0,3.28,305.0,4.21,100.0,804.0,Clouds,overcast clouds,Tandag,1.4955972752948994,1015018.9393586975,2.3390538143110584
7708,10000.0,122.9306,10.6339,25.91,26.8,25.91,25.91,1012.0,86.0,1012.0,1011.0,4.73,52.0,7.25,99.0,500.0,Rain,light rain,Tangub,1.4955972752948994,1015018.9393586975,0.11
7709,10000.0,123.1583,9.5153,29.01,35.44,29.01,29.01,1012.0,83.0,1012.0,1011.0,1.66,67.0,2.92,100.0,804.0,Clouds,overcast clouds,Tanjay,1.0,8185.0,2.3390538143110584
7710,10000.0,120.5986,15.4889,26.6,26.6,26.6,26.6,1014.0,81.0,1014.0,1009.0,1.29,176.0,2.33,91.0,804.0,Clouds,overcast clouds,Tarlac City,1.0,8152.0,2.3390538143110584
7711,10000.0,121.5911,14.0289,24.94,25.84,24.94,24.94,1014.0,90.0,1014.0,992.0,4.0,34.0,9.54,100.0,804.0,Clouds,overcast clouds,Tayabas,2.0,2011004.0,2.3390538143110584
7712,10000.0,123.6333,10.3833,27.05,30.35,27.05,27.22,1012.0,85.0,1012.0,1012.0,3.15,33.0,4.68,100.0,501.0,Rain,moderate rain,Toledo City,1.0,8187.0,1.59
7713,10000.0,121.7269,17.6131,22.25,22.85,22.25,22.25,1017.0,89.0,1017.0,1014.0,2.13,347.0,3.04,49.0,802.0,Clouds,scattered clouds,Tuguegarao,1.4955972752948994,1015018.9393586975,2.3390538143110584
7714,10000.0,120.5711,15.9761,24.49,25.06,24.49,24.49,1014.0,79.0,1014.0,1011.0,1.4,124.0,3.28,100.0,804.0,Clouds,overcast clouds,Urdaneta,1.4955972752948994,1015018.9393586975,2.3390538143110584
7715,10000.0,124.5725,11.1089,25.01,25.94,25.01,25.01,1012.0,91.0,1012.0,1008.0,1.66,40.0,3.9,100.0,804.0,Clouds,overcast clouds,Valencia,1.4955972752948994,1015018.9393586975,2.3390538143110584
7716,10000.0,120.9667,14.7,28.16,31.41,27.24,28.39,1015.0,73.0,1011.5388596412956,1003.3290800392612,2.24,339.0,5.81,93.0,804.0,Clouds,overcast clouds,Valenzuela,2.0,2008256.0,2.3390538143110584
7717,10000.0,123.0778,10.9,26.35,26.35,26.35,26.35,1013.0,86.0,1013.0,1011.0,5.6,59.0,8.42,100.0,500.0,Rain,light rain,Victorias,1.4955972752948994,1015018.9393586975,0.28
7718,10000.0,120.3869,17.5747,25.01,25.47,25.01,25.01,1014.0,73.0,1014.0,1012.0,4.65,48.0,6.11,7.0,800.0,Clear,clear sky,Vigan,1.4955972752948994,1015018.9393586975,2.3390538143110584
